PATH  Rmax= 6.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
     1    2   4.000  index, nleg, degeneracy, r=  1.8179
    0.000000    0.000000    0.000000   0 'Fe    '     1.8179  144.7356  -35.2644
    70    4  48.000  index, nleg, degeneracy, r=  5.6181
      x           y           z     ipot  label      rleg      beta        eta
   -0.000000   -1.817920   -2.968640   2 'N     '     3.4810   29.4962   60.0004
   -0.856974   -2.423890   -4.452970   1 'Fe    '     1.8179  144.7358  -35.2645
   -0.856974   -2.423890   -1.484320   1 'Fe    '     2.9686   60.0001   19.4713
    0.000000    0.000000    0.000000   0 'Fe    '     2.9686  148.5179  -73.2218
    71    4  48.000  index, nleg, degeneracy, r=  5.6181
      x           y           z     ipot  label      rleg      beta        eta
   -0.000000   -1.817920   -2.968640   2 'N     '     3.4810  148.5178 -125.2643
   -0.000000   -1.817920   -0.000001   2 'N     '     2.9686   35.2644  119.9999
   -0.856974   -2.423890    1.484320   1 'Fe    '     1.8179  144.7355  -25.2394
    0.000000    0.000000    0.000000   0 'Fe    '     2.9686   90.0001   16.7786
    72    3  24.000  index, nleg, degeneracy, r=  5.7350
      x           y           z     ipot  label      rleg      beta        eta
   -1.713950    2.423890    2.968640   1 'Fe    '     4.1983  164.2068    0.0000
    0.856973    0.605972   -1.484320   2 'N     '     5.4537  141.0575    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     1.8179   54.7357    0.0000
    73    3  24.000  index, nleg, degeneracy, r=  5.7350
      x           y           z     ipot  label      rleg      beta        eta
   -0.856973    3.029860    4.452970   2 'N     '     5.4538  164.2069    0.0000
    0.856973    0.605972    1.484320   2 'N     '     4.1983   54.7356    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     1.8179  141.0576    0.0000
    74    3  24.000  index, nleg, degeneracy, r=  5.7350
      x           y           z     ipot  label      rleg      beta        eta
    4.284870    3.029860   -1.484320   2 'N     '     5.4537  141.0576    0.0000
    3.427890    2.423890    0.000003   1 'Fe    '     1.8179   54.7356    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     4.1983  164.2068    0.0000
    75    3  48.000  index, nleg, degeneracy, r=  5.7674
      x           y           z     ipot  label      rleg      beta        eta
    0.856973    0.605972   -4.452960   2 'N     '     4.5750  159.4858    0.0000
   -1.713950    0.605972   -0.000001   2 'N     '     5.1418  118.1255    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     1.8179   82.3886    0.0000
    76    3  48.000  index, nleg, degeneracy, r=  5.7674
      x           y           z     ipot  label      rleg      beta        eta
   -0.856973    4.847780    1.484320   1 'Fe    '     5.1418  159.4859    0.0000
    0.856973    0.605972    1.484320   2 'N     '     4.5750   82.3886    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     1.8179  118.1255    0.0000
    77    3  48.000  index, nleg, degeneracy, r=  5.7674
      x           y           z     ipot  label      rleg      beta        eta
    3.427890    2.423890    2.968650   1 'Fe    '     5.1418  118.1254    0.0000
    1.713950    3.029860    2.968650   2 'N     '     1.8179   82.3886    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     4.5750  159.4860    0.0000
    78    4  48.000  index, nleg, degeneracy, r=  5.8459
      x           y           z     ipot  label      rleg      beta        eta
   -0.856973    3.029860   -1.484320   2 'N     '     3.4810  121.4821  -10.8934
    0.856974    2.423890   -1.484320   1 'Fe    '     1.8179   82.3887   55.4624
   -0.000000   -1.817920   -0.000001   2 'N     '     4.5750  157.9983  -60.0000
    0.000000    0.000000    0.000000   0 'Fe    '     1.8179   29.4962  106.7787
    79    4  48.000  index, nleg, degeneracy, r=  5.8459
      x           y           z     ipot  label      rleg      beta        eta
    0.856973    0.605972   -1.484320   2 'N     '     1.8179   70.5288  120.0000
    2.570920    0.000000   -1.484320   1 'Fe    '     1.8179  157.9983  -41.0812
   -0.856973    3.029860   -1.484320   2 'N     '     4.5750  139.5424   16.7787
    0.000000    0.000000    0.000000   0 'Fe    '     3.4810  121.4822 -150.0000
    80    4  48.000  index, nleg, degeneracy, r=  5.8459
      x           y           z     ipot  label      rleg      beta        eta
    2.570920   -1.817920   -1.484320   2 'N     '     3.4810   29.4963   59.9997
    4.284870   -2.423890   -1.484320   1 'Fe    '     1.8179  157.9982  -55.4624
    0.856973    0.605972   -1.484320   2 'N     '     4.5750   82.3886   10.8934
    0.000000    0.000000    0.000000   0 'Fe    '     1.8179  121.4821 -106.7783
    81    4  48.000  index, nleg, degeneracy, r=  5.8459
      x           y           z     ipot  label      rleg      beta        eta
    1.713950    3.029860   -2.968640   2 'N     '     4.5750  139.5424  -16.7787
    2.570920    0.000000   -1.484320   1 'Fe    '     3.4810  121.4821  150.0000
    0.856973    0.605972   -1.484320   2 'N     '     1.8179   70.5288 -119.9999
    0.000000    0.000000    0.000000   0 'Fe    '     1.8179  157.9983   41.0813
    82    4  48.000  index, nleg, degeneracy, r=  5.8459
      x           y           z     ipot  label      rleg      beta        eta
   -4.284870    0.605972    1.484320   2 'N     '     4.5750   82.3886  -10.8934
   -4.284870    2.423890    1.484320   1 'Fe    '     1.8179  121.4822  106.7788
   -1.713950    0.605972   -0.000001   2 'N     '     3.4810   29.4962  -60.0001
    0.000000    0.000000    0.000000   0 'Fe    '     1.8179  157.9983   55.4625
    83    4  48.000  index, nleg, degeneracy, r=  5.8459
      x           y           z     ipot  label      rleg      beta        eta
    1.713950   -4.241800   -0.000001   2 'N     '     4.5750  157.9982  -59.9999
    1.713950   -2.423890    0.000000   1 'Fe    '     1.8179   29.4962  106.7785
    0.856973    0.605972    1.484320   2 'N     '     3.4810  121.4821  -10.8934
    0.000000    0.000000    0.000000   0 'Fe    '     1.8179   82.3886   55.4624
    84    4  48.000  index, nleg, degeneracy, r=  5.8459
      x           y           z     ipot  label      rleg      beta        eta
    3.427890    0.605972   -2.968640   2 'N     '     4.5750  157.9982 -120.0000
    2.570920    0.000000   -1.484320   1 'Fe    '     1.8179   70.5287  149.9999
    2.570920   -1.817920   -1.484320   2 'N     '     1.8179  121.4822  -16.7787
    0.000000    0.000000    0.000000   0 'Fe    '     3.4810  139.5423   41.0813
    85    4  48.000  index, nleg, degeneracy, r=  5.8732
      x           y           z     ipot  label      rleg      beta        eta
   -1.713950    2.423890    0.000000   1 'Fe    '     2.9686   90.0001  -10.8934
   -0.856973    3.029860   -1.484320   2 'N     '     1.8179  118.1254   67.7924
   -0.000000   -1.817920   -0.000001   2 'N     '     5.1418  160.5288  -60.0000
    0.000000    0.000000    0.000000   0 'Fe    '     1.8179   35.2644  125.2644
    86    4  48.000  index, nleg, degeneracy, r=  5.8732
      x           y           z     ipot  label      rleg      beta        eta
    2.570920    0.000000   -1.484320   1 'Fe    '     2.9686   35.2645  -59.9998
    3.427890    0.605972   -2.968640   2 'N     '     1.8179  160.5287   67.7925
    0.856973    0.605972    1.484320   2 'N     '     5.1418  118.1255  -10.8934
    0.000000    0.000000    0.000000   0 'Fe    '     1.8179   90.0000  125.2644
    87    4  48.000  index, nleg, degeneracy, r=  5.8732
      x           y           z     ipot  label      rleg      beta        eta
   -5.141840   -0.000000   -0.000003   1 'Fe    '     5.1418  118.1254   10.8934
   -4.284870    0.605972   -1.484320   2 'N     '     1.8179   90.0000 -125.2643
   -1.713950    0.605972   -0.000001   2 'N     '     2.9686   35.2643   59.9999
    0.000000    0.000000    0.000000   0 'Fe    '     1.8179  160.5288  -67.7923
    88    4  48.000  index, nleg, degeneracy, r=  5.8732
      x           y           z     ipot  label      rleg      beta        eta
    0.856973    0.605972   -1.484320   2 'N     '     1.8179  118.1255   22.2077
   -3.427890    3.029860   -0.000001   2 'N     '     5.1418  149.9999  -35.2643
   -1.713950    0.605972   -0.000001   2 'N     '     2.9686   35.2645   60.0000
    0.000000    0.000000    0.000000   0 'Fe    '     1.8179   70.5288  -19.1067
    89    4  48.000  index, nleg, degeneracy, r=  5.8732
      x           y           z     ipot  label      rleg      beta        eta
   -3.427890   -2.423890   -2.968650   1 'Fe    '     5.1418  160.5286  -59.9996
   -2.570920   -1.817920   -1.484320   2 'N     '     1.8179   35.2646  125.2641
   -1.713950    0.605972   -0.000001   2 'N     '     2.9686   90.0001  -10.8935
    0.000000    0.000000    0.000000   0 'Fe    '     1.8179  118.1255   67.7924
    90    4  48.000  index, nleg, degeneracy, r=  5.8732
      x           y           z     ipot  label      rleg      beta        eta
    1.713950    4.847780    0.000003   1 'Fe    '     5.1418  150.0000   35.2644
    0.856974    2.423890   -1.484320   1 'Fe    '     2.9686   35.2644  -60.0000
    0.856973    0.605972   -1.484320   2 'N     '     1.8179   70.5287   19.1066
    0.000000    0.000000    0.000000   0 'Fe    '     1.8179  118.1255  -22.2077
    91    4  48.000  index, nleg, degeneracy, r=  5.8732
      x           y           z     ipot  label      rleg      beta        eta
   -0.856974   -2.423890   -4.452970   1 'Fe    '     5.1418  160.5288  -60.0004
   -0.000000   -1.817920   -2.968640   2 'N     '     1.8179   70.5286  149.9999
   -0.856974   -2.423890   -1.484320   1 'Fe    '     1.8179   90.0000  -19.4713
    0.000000    0.000000    0.000000   0 'Fe    '     2.9686  149.9999   89.9995
    92    4  48.000  index, nleg, degeneracy, r=  5.8732
      x           y           z     ipot  label      rleg      beta        eta
    0.856974    2.423890    4.452970   1 'Fe    '     5.1418  118.1255   19.1065
    0.856974    0.605972    4.452970   2 'N     '     1.8179   70.5289  -60.0000
    0.000000    0.000000    2.968640   1 'Fe    '     1.8179   35.2643   35.2644
    0.000000    0.000000    0.000000   0 'Fe    '     2.9686  150.0000  -22.2076
    93    2  12.000  index, nleg, degeneracy, r=  5.9373
      x           y           z     ipot  label      rleg      beta        eta
   -3.427890    4.847780    0.000000   1 'Fe    '     5.9373  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     5.9373  180.0000    0.0000
    94    3  12.000  index, nleg, degeneracy, r=  5.9373
      x           y           z     ipot  label      rleg      beta        eta
    1.713950   -2.423890    0.000000   1 'Fe    '     2.9686  180.0000    0.0000
   -1.713950    2.423890    0.000000   1 'Fe    '     5.9373  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.9686    0.0000    0.0000
    95    3  24.000  index, nleg, degeneracy, r=  5.9373
      x           y           z     ipot  label      rleg      beta        eta
    1.713950    4.847780   -2.968640   1 'Fe    '     5.9373  180.0000    0.0000
    0.856974    2.423890   -1.484320   1 'Fe    '     2.9686    0.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.9686  180.0000    0.0000
    96    4  12.000  index, nleg, degeneracy, r=  5.9373
      x           y           z     ipot  label      rleg      beta        eta
    0.856974    2.423890   -1.484320   1 'Fe    '     2.9686  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.9686    0.0000    0.0000
   -0.856974   -2.423890    1.484320   1 'Fe    '     2.9686  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.9686    0.0000    0.0000
    97    4  12.000  index, nleg, degeneracy, r=  5.9373
      x           y           z     ipot  label      rleg      beta        eta
   -0.856974   -2.423890   -1.484320   1 'Fe    '     2.9686  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.9686  180.0000    0.0000
   -0.856974   -2.423890   -1.484320   1 'Fe    '     2.9686  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.9686  180.0000    0.0000
    98    4  48.000  index, nleg, degeneracy, r=  5.9373
      x           y           z     ipot  label      rleg      beta        eta
   -2.570920    0.000000    1.484320   1 'Fe    '     2.9686  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.9686   60.0000    0.0000
   -0.000000   -0.000000   -2.968640   1 'Fe    '     2.9686  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.9686   60.0000    0.0000
    99    4  12.000  index, nleg, degeneracy, r=  5.9373
      x           y           z     ipot  label      rleg      beta        eta
   -2.570920   -0.000000   -1.484320   1 'Fe    '     2.9686    0.0002    0.0000
   -5.141840   -0.000000   -2.968650   1 'Fe    '     2.9686  180.0000    0.0000
   -2.570920   -0.000000   -1.484320   1 'Fe    '     2.9686    0.0002    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.9686  180.0000    0.0000
   100    4  48.000  index, nleg, degeneracy, r=  5.9373
      x           y           z     ipot  label      rleg      beta        eta
    0.000000    0.000000    2.968640   1 'Fe    '     2.9686   59.9999    0.0000
    2.570920    0.000000    4.452970   1 'Fe    '     2.9686  180.0000    0.0000
    0.000000    0.000000    2.968640   1 'Fe    '     2.9686   59.9999    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.9686  180.0000    0.0000
   101    3  72.000  index, nleg, degeneracy, r=  5.9517
      x           y           z     ipot  label      rleg      beta        eta
   -0.856973    3.029860    1.484320   2 'N     '     3.4810  150.5038    0.0000
   -0.000000   -0.000000   -2.968640   1 'Fe    '     5.4537  144.7356    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.9686   64.7606    0.0000
   102    3  72.000  index, nleg, degeneracy, r=  5.9517
      x           y           z     ipot  label      rleg      beta        eta
    1.713950   -4.241800    2.968640   2 'N     '     5.4537  150.5037    0.0000
   -0.856974   -2.423890    1.484320   1 'Fe    '     3.4810   64.7607    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.9686  144.7356    0.0000
   103    3  72.000  index, nleg, degeneracy, r=  5.9517
      x           y           z     ipot  label      rleg      beta        eta
    0.000001    5.453750    0.000002   2 'N     '     5.4538  144.7356    0.0000
    1.713950    3.029860    0.000002   2 'N     '     2.9686   64.7606    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     3.4810  150.5038    0.0000
   104    5  48.000  index, nleg, degeneracy, r=  5.9517
      x           y           z     ipot  label      rleg      beta        eta
    0.856973    0.605972   -1.484320   2 'N     '     1.8179   70.5287    0.0000
    0.856974    2.423890   -1.484320   1 'Fe    '     1.8179  180.0000    0.0000
    0.856973    0.605972   -1.484320   2 'N     '     1.8179   35.2643  125.2644
   -0.000000   -1.817920   -2.968640   2 'N     '     2.9686  148.5179    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     3.4810  121.4820 -150.0001
   105    5  48.000  index, nleg, degeneracy, r=  5.9517
      x           y           z     ipot  label      rleg      beta        eta
    0.000000    0.000000    2.968640   1 'Fe    '     2.9686   35.2643    0.0000
    0.856974    0.605972    4.452970   2 'N     '     1.8179  180.0000    0.0000
    0.000000    0.000000    2.968640   1 'Fe    '     1.8179   29.4962  106.7790
   -0.000000   -1.817920   -0.000001   2 'N     '     3.4810  121.4823    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     1.8179   90.0000 -125.2644
   106    5  48.000  index, nleg, degeneracy, r=  5.9517
      x           y           z     ipot  label      rleg      beta        eta
   -1.713950    0.605972   -0.000001   2 'N     '     1.8179   35.2643 -125.2643
   -4.284870    0.605972   -1.484320   2 'N     '     2.9686  148.5179    0.0000
   -2.570920    0.000000    1.484320   1 'Fe    '     3.4810  121.4822  150.0001
   -1.713950    0.605972   -0.000001   2 'N     '     1.8179   70.5289    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     1.8179  180.0000    0.0000
   107    5  48.000  index, nleg, degeneracy, r=  5.9517
      x           y           z     ipot  label      rleg      beta        eta
   -0.856973    3.029860    1.484320   2 'N     '     3.4810   29.4962    0.0000
   -0.856973    4.847780    1.484320   1 'Fe    '     1.8179  180.0000    0.0000
   -0.856973    3.029860    1.484320   2 'N     '     1.8179   35.2644 -125.2645
   -1.713950    0.605972   -0.000001   2 'N     '     2.9686   90.0001    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     1.8179  121.4821  106.7787
   108    5  48.000  index, nleg, degeneracy, r=  5.9517
      x           y           z     ipot  label      rleg      beta        eta
    3.427890    0.605972    0.000002   2 'N     '     3.4810   29.4962   60.0000
    5.141840    0.000000    0.000003   1 'Fe    '     1.8179  144.7357    0.0000
    2.570920    0.000000    1.484320   1 'Fe    '     2.9686   35.2643  -60.0001
    0.856973    0.605972    1.484320   2 'N     '     1.8179   70.5288   30.0000
    0.000000    0.000000    0.000000   0 'Fe    '     1.8179  121.4822 -106.7787
   109    5  48.000  index, nleg, degeneracy, r=  5.9517
      x           y           z     ipot  label      rleg      beta        eta
    0.856973    0.605972   -1.484320   2 'N     '     1.8179   35.2644    0.0000
    0.856973    0.605972   -4.452960   2 'N     '     2.9686  144.7356   60.0002
   -0.000000   -0.000000   -2.968640   1 'Fe    '     1.8179   29.4962 -106.7788
   -0.000000   -1.817920   -0.000001   2 'N     '     3.4810  121.4822   30.0000
    0.000000    0.000000    0.000000   0 'Fe    '     1.8179   70.5288  -60.0000
   110    5  48.000  index, nleg, degeneracy, r=  5.9517
      x           y           z     ipot  label      rleg      beta        eta
    0.856974    2.423890   -1.484320   1 'Fe    '     2.9686   35.2645  -60.0002
    1.713950    3.029860   -2.968640   2 'N     '     1.8179   70.5289   30.0001
    0.856974    2.423890   -4.452960   1 'Fe    '     1.8179  121.4821 -106.7787
    0.856973    0.605972   -1.484320   2 'N     '     3.4810   29.4962   59.9999
    0.000000    0.000000    0.000000   0 'Fe    '     1.8179  144.7356    0.0000
   111    5  48.000  index, nleg, degeneracy, r=  5.9517
      x           y           z     ipot  label      rleg      beta        eta
   -1.713950    0.605972    2.968640   2 'N     '     3.4810  148.5178 -125.2643
   -1.713950    0.605972   -0.000001   2 'N     '     2.9686  144.7357    0.0000
   -2.570920    0.000000    1.484320   1 'Fe    '     1.8179  180.0000    0.0000
   -1.713950    0.605972   -0.000001   2 'N     '     1.8179   70.5289   30.0000
    0.000000    0.000000    0.000000   0 'Fe    '     1.8179  121.4822    0.0000
